,Tipo,Distrito,Cuartos,Vacantes,Suites,Area,Valor,Mantenimiento,Impuesto
226,Local comercial,Pachacámac,0,0,0,30,500.0,490.0,85.0
227,Local comercial,Pachacámac,0,0,0,106,3500.0,2112.0,480.0
228,Local comercial,Ate,0,1,0,20,1100.0,700.0,
229,Tienda/Salón,Lince,0,0,0,25,450.0,,
230,Local comercial,Pachacámac,0,0,0,31,800.0,546.0,127.0
231,Local comercial,Pachacámac,0,3,0,134,11840.0,2898.0,861.0
232,Local comercial,Lince,0,0,0,30,1500.0,580.0,
233,Local comercial,Ate,0,0,0,5124,614000.0,,
234,Local comercial,Ate,0,1,0,46,1450.0,885.0,253.0
235,Casa comercial,Lurigancho,0,0,0,80,6000.0,,1000.0
236,Almacén,San Juan de Miraflores,0,14,0,590,15000.0,,
237,Tienda/Salón,San Luis,0,1,0,55,1800.0,925.0,525.0
238,Almacén,Lince,0,0,0,400,7000.0,,
239,Local comercial,Jesús María,0,1,0,38,2500.0,346.0,
240,Local comercial,Ate,0,2,0,113,8000.0,2290.0,8472.0
241,Local comercial,Chorrillos,0,15,0,650,55250.0,12122.0,
242,Casa comercial,El Agustino,0,0,0,120,2400.0,,
243,Local comercial,Pachacámac,0,0,0,66,3000.0,667.0,120.0
244,Local comercial,Pachacámac,0,0,0,33,900.0,310.0,71.0
245,Local comercial,Callao,0,1,0,25,700.0,817.0,
246,Local comercial,San Luis,0,1,0,23,500.0,450.0,650.0
247,Local comercial,Pachacámac,0,0,0,107,2500.0,1702.0,427.0
248,Tienda/Salón,Villa El Salvador,0,4,0,98,2800.0,700.0,180.0
249,Tienda/Salón,Rímac,0,0,0,50,15000.0,,500.0
250,Local comercial,San Martín de Porres,0,1,0,29,1000.0,653.0,
251,Tienda/Salón,San Borja,0,0,0,235,20000.0,,
252,Tienda/Salón,Comas,0,0,0,100,1800.0,,150.0
253,Local comercial,Pachacámac,0,0,0,194,6800.0,4638.0,1265.0
254,Tienda/Salón,Ate,0,2,0,150,5000.0,2280.0,
255,Local comercial,Los Olivos,0,2,0,270,8000.0,,495.0
256,Local comercial,Pachacámac,0,0,0,30,650.0,421.0,
257,Tienda en Centro Comercial,Ate,0,1,0,50,2900.0,1830.0,993.0
258,Local comercial,Chorrillos,0,56,0,4235,529375.0,114599.0,34345.0
259,Almacén,San Miguel,0,60,0,700,9900.0,,
260,Tienda en Centro Comercial,Jesús María,0,1,0,105,6000.0,490.0,1.0
261,Local comercial,Ate,0,1,0,28,800.0,720.0,130.0
262,Local comercial,Jesús María,0,1,0,26,700.0,450.0,
263,Local comercial,Pachacámac,0,4,0,250,3000.0,2120.0,506.0
264,Local comercial,Ventanilla,0,0,0,178,2500.0,,290.0
265,Local comercial,Chorrillos,0,7,0,457,50000.0,17546.0,
266,Local comercial,Pachacámac,0,0,0,320,16000.0,6340.0,1775.0
267,Tienda/Salón,Comas,0,0,0,100,2200.0,,16.0
268,Local comercial,Pachacámac,0,0,0,60,2000.0,860.0,170.0
269,Local comercial,Pachacámac,0,0,0,200,6000.0,3730.0,500.0
270,Local comercial,Ate,0,1,0,35,2000.0,1009.0,262.0
271,Casa comercial,Pachacámac,0,2,0,258,14000.0,4900.0,1000.0
272,Tienda/Salón,Bellavista,0,1,0,40,1300.0,,154.0
273,Tienda en Centro Comercial,Ate,0,2,0,84,5500.0,995.0,420.0
274,Local comercial,Pachacámac,0,0,0,151,6040.0,5200.0,
275,Local comercial,Chorrillos,0,17,0,795,107394.0,29832.0,
276,Local comercial,Ancón,0,1,0,24,800.0,454.0,21.0
277,Local comercial,Pachacámac,0,0,0,116,2600.0,1090.0,
278,Tienda en Centro Comercial,Mi Perú,0,0,0,145,7000.0,,
279,Local comercial,San Borja,0,0,0,29,1600.0,494.0,101.0
280,Almacén,La Punta,0,0,0,2170,40000.0,,2784.0
281,Almacén,El Agustino,0,34,0,14730,301965.0,55974.0,13257.0
282,Local comercial,Ate,0,1,0,21,1200.0,550.0,100.0
283,Casa comercial,Chaclacayo,0,2,0,180,4500.0,,
284,Local comercial,Pachacámac,0,0,0,660,56100.0,8400.0,
285,Local comercial,Pachacámac,0,0,0,60,1500.0,898.0,168.0
286,Local comercial,Pachacámac,0,0,0,80,1555.0,,
287,Local comercial,Ate,0,1,0,21,800.0,727.0,
288,Local comercial,Ate,0,1,0,27,700.0,700.0,47.0
289,Almacén,La Perla,0,8,0,1981,39630.0,7928.0,2377.0
290,Local comercial,Ate,0,0,0,33,1000.0,500.0,1000.0
291,Local comercial,Pachacámac,0,0,0,220,12000.0,4800.0,1365.0
292,Local comercial,Pachacámac,0,1,0,259,23319.0,5036.0,572.0
293,Local comercial,Ate,0,1,0,35,1250.0,1000.0,206.0
294,Local comercial,Pachacámac,0,0,0,375,28125.0,6000.0,
295,Local comercial,Pachacámac,0,0,0,56,1400.0,931.0,175.0
296,Local comercial,Pachacámac,0,0,0,70,2300.0,1960.0,249.0
297,Local comercial,Ate,0,1,0,80,4500.0,1800.0,
298,Tienda/Salón,Comas,0,0,0,49,5200.0,,
299,Local comercial,La Punta,0,1,0,34,900.0,280.0,
300,Local comercial,Pachacámac,0,1,0,94,6000.0,2360.0,
301,Local comercial,Pachacámac,0,0,0,62,2170.0,1178.0,
302,Local comercial,San Miguel,0,1,0,21,1400.0,681.0,80.0
303,Local comercial,Pachacámac,0,0,0,38,600.0,618.0,
304,Local comercial,Callao,0,1,0,21,700.0,289.0,56.0
305,Local comercial,Pachacámac,0,0,0,55,400.0,900.0,84.0
306,Local comercial,Pachacámac,0,0,0,196,7000.0,1200.0,747.0
307,Local comercial,Villa El Salvador,0,5,0,525,44625.0,10500.0,
308,Local comercial,Rímac,0,0,0,150,25000.0,2400.0,
309,Tienda/Salón,Ate,0,10,0,440,20000.0,15000.0,
310,Local comercial,Rímac,0,0,0,150,25000.0,2400.0,694.0
311,Local comercial,Comas,0,8,0,415,53950.0,15978.0,
312,Local comercial,Ate,0,1,0,30,1800.0,975.0,304.0
313,Local comercial,Ate,0,1,0,25,400.0,585.0,105.0
314,Local comercial,Pachacámac,0,0,0,758,30320.0,11226.0,
315,Tienda en Centro Comercial,Ate,0,4,0,310,5000.0,7800.0,7000.0
316,Local comercial,Ate,0,0,0,30,9273.0,,
317,Local comercial,Ate,0,4,0,132,3835.0,2560.0,677.0
318,Tienda/Salón,Ate,0,10,0,470,34000.0,10350.0,
319,Tienda/Salón,La Punta,0,4,0,180,12500.0,,
320,Tienda/Salón,Punta Negra,0,0,0,355,7000.0,257.0,
321,Local comercial,Ate,0,3,0,121,4800.0,3775.0,498.0
322,Local comercial,Pachacámac,0,0,0,285,25000.0,8571.0,1598.0
323,Local comercial,Pachacámac,0,0,0,500,9000.0,,1200.0
324,Local comercial,Chorrillos,0,3,0,134,12000.0,5115.0,
325,Almacén,Rímac,0,0,0,1695,30000.0,,
326,Local comercial,Pachacámac,0,0,0,219,23000.0,,
327,Tienda/Salón,Comas,0,0,0,78,12000.0,,1115.0
328,Local comercial,Lince,0,1,0,22,800.0,327.0,82.0
329,Local comercial,Ate,0,4,0,82,2400.0,2210.0,420.0
330,Local comercial,San Luis,0,1,0,35,800.0,530.0,100.0
331,Almacén,Lince,0,0,0,700,15000.0,,1184.0
332,Local comercial,Ate,0,1,0,36,1000.0,1200.0,
333,Local comercial,San Luis,0,1,0,55,1200.0,500.0,
334,Almacén,Ventanilla,0,0,0,286,4000.0,,
335,Local comercial,Pachacámac,0,0,0,460,6000.0,4705.0,1891.0
336,Casa comercial,Magdalena del Mar,0,0,0,1200,10000.0,,
337,Local comercial,Ate,0,1,0,24,800.0,570.0,105.0
338,Local comercial,Pachacámac,0,0,0,24,500.0,310.0,79.0
339,Casa comercial,Chorrillos,0,6,0,261,18000.0,,
340,Local comercial,Puente Piedra,0,47,0,7357,514990.0,166709.0,14787.0
341,Local comercial,San Borja,0,0,0,105,5000.0,3015.0,
342,Tienda/Salón,Pachacámac,0,0,0,214,40755.0,8070.0,
343,Local comercial,Callao,0,1,0,21,1300.0,380.0,475.0
344,Local comercial,Ate,0,2,0,70,4500.0,2500.0,488.0
345,Tienda/Salón,Lince,0,0,0,70,2000.0,1100.0,
346,Local comercial,Santa Anita,0,1,0,24,950.0,722.0,180.0
347,Local comercial,Ate,1,1,0,36,1300.0,900.0,
348,Local comercial,Pachacámac,0,0,0,120,4000.0,2526.0,334.0
349,Local comercial,Chorrillos,0,5,0,212,19500.0,7800.0,
350,Local comercial,Ate,0,1,0,30,1000.0,780.0,
351,Local comercial,Ate,0,8,0,350,14000.0,9114.0,
352,Local comercial,Pachacámac,0,0,0,35,700.0,479.0,110.0
353,Tienda/Salón,Ate,0,1,0,47,3700.0,545.0,
354,Local comercial,Ate,0,6,0,274,12000.0,11632.0,
355,Local comercial,Ate,0,1,0,38,1800.0,1145.0,275.0
356,Local comercial,San Borja,0,2,0,140,16500.0,4200.0,1300.0
357,Local comercial,Jesús María,0,1,0,28,700.0,452.0,
358,Tienda/Salón,Comas,0,0,0,33,1500.0,760.0,
359,Local comercial,Lince,0,1,0,32,700.0,539.0,
360,Local comercial,Comas,0,0,0,30,1800.0,1275.0,
361,Tienda/Salón,Ate,1,3,0,165,6900.0,1200.0,1850.0
362,Local comercial,Ate,0,1,0,36,1500.0,740.0,90.0
363,Casa comercial,San Borja,0,0,0,45,18000.0,550.0,390.0
364,Local comercial,Pachacámac,0,0,0,104,7400.0,3200.0,368.0
365,Tienda/Salón,Ate,0,1,0,27,1200.0,695.0,50.0
366,Local comercial,Pachacámac,0,0,0,60,950.0,1366.0,
367,Local comercial,Lince,0,1,0,24,850.0,500.0,160.0
368,Local comercial,Jesús María,0,1,0,38,1400.0,500.0,
369,Almacén,Callao,0,2,0,631,8000.0,,554.0
370,Local comercial,San Martín de Porres,0,1,0,29,1100.0,505.0,
371,Local comercial,Ate,0,1,0,58,1900.0,1273.0,403.0
372,Local comercial,Pachacámac,0,0,0,350,28000.0,5000.0,
373,Local comercial,Pachacámac,0,0,0,73,1565.0,2814.0,86.0
374,Tienda/Salón,Pachacámac,0,0,0,532,50000.0,5580.0,7221.0
375,Tienda/Salón,Chorrillos,0,5,0,400,40000.0,986.0,2034.0
376,Local comercial,Ate,0,1,0,70,3500.0,1460.0,
377,Local comercial,Pachacámac,0,5,0,1306,97953.0,22203.0,4101.0
378,Tienda/Salón,San Borja,0,0,0,55,6000.0,,400.0
379,Local comercial,Pachacámac,0,0,0,375,20625.0,5950.0,2022.0
380,Local comercial,San Martín de Porres,0,1,0,30,1300.0,750.0,34.0
381,Local comercial,Jesús María,0,1,0,35,1700.0,280.0,
382,Local comercial,Pachacámac,0,0,0,66,2500.0,1922.0,335.0
383,Local comercial,Jesús María,0,1,0,32,800.0,1200.0,150.0
384,Local comercial,Ate,0,6,0,219,15000.0,7420.0,1600.0
385,Local comercial,Jesús María,0,24,0,1473,73650.0,22659.0,9661.0
386,Local comercial,San Miguel,0,0,0,30,399.0,680.0,30.0
387,Local comercial,Ate,0,1,0,36,1500.0,1300.0,280.0
388,Tienda/Salón,San Borja,0,0,0,400,62000.0,2200.0,16174.0
389,Tienda/Salón,San Miguel,0,5,0,262,28000.0,2737.0,1595.0
390,Local comercial,Ate,0,1,0,32,600.0,919.0,119.0
391,Casa comercial,Santa Rosa,0,0,0,148,3500.0,260.0,
392,Casa comercial,Pachacámac,0,0,0,150,11000.0,,864.0
393,Local comercial,San Miguel,0,0,0,24,900.0,385.0,
394,Tienda/Salón,Ate,0,1,0,56,3500.0,530.0,
395,Casa comercial,Pueblo Libre,4,0,0,241,14000.0,,2195.0
396,Local comercial,Puente Piedra,0,1,0,42,1200.0,850.0,
397,Tienda/Salón,Pachacámac,0,0,0,320,45000.0,,2250.0
398,Local comercial,Pachacámac,0,0,0,28,400.0,550.0,79.0
399,Local comercial,Rímac,0,0,0,300,60000.0,3000.0,1960.0
400,Local comercial,Ate,0,0,0,5,299.0,,
401,Local comercial,Pachacámac,0,0,0,93,2000.0,840.0,
402,Local comercial,Pachacámac,0,0,0,560,50405.0,15516.0,2048.0
403,Local comercial,Chorrillos,0,8,0,425,27000.0,11809.0,1940.0
404,Almacén,Santa Rosa,0,0,0,600,8000.0,,500.0
405,Tienda/Salón,San Miguel,0,0,0,150,7800.0,,
406,Local comercial,Ate,0,1,0,55,1000.0,1000.0,385.0
407,Local comercial,San Luis,0,0,0,30,1000.0,,155.0
408,Local comercial,Callao,0,1,0,22,1000.0,10.0,
409,Local comercial,Chaclacayo,0,0,0,30,550.0,350.0,33.0
410,Local comercial,Villa El Salvador,0,3,0,179,15228.0,4916.0,
411,Local comercial,Chorrillos,0,12,0,730,109500.0,24608.0,3934.0
412,Local comercial,Pachacámac,0,0,0,35,1000.0,492.0,97.0
413,Local comercial,Lince,0,1,0,32,810.0,115.0,154.0
414,Local comercial,Ate,0,3,0,108,5400.0,4040.0,835.0
415,Local comercial,Ate,0,1,0,23,1000.0,340.0,106.0
416,Local comercial,San Borja,0,0,0,58,1200.0,511.0,
417,Local comercial,Pachacámac,0,0,0,680,23000.0,5628.0,2747.0
418,Local comercial,Ate,0,21,0,643,57000.0,13500.0,8100.0
419,Tienda/Salón,Pachacámac,0,0,0,51,6000.0,1650.0,314.0
420,Tienda/Salón,Ate,0,0,0,370,15000.0,1046.0,
421,Casa comercial,Jesús María,0,1,0,38,2000.0,500.0,
422,Local comercial,Pachacámac,0,1,0,260,10400.0,6695.0,
423,Almacén,Lima,0,0,0,800,8000.0,,
424,Local comercial,Jesús María,0,1,0,25,1000.0,,
425,Local comercial,Pachacámac,0,0,0,300,8000.0,4200.0,1130.0
426,Almacén,Independencia,0,0,0,1170,14310.0,,
427,Local comercial,Pachacámac,0,0,0,31,750.0,560.0,82.0
428,Local comercial,Rímac,0,0,0,150,25000.0,2400.0,694.0
429,Local comercial,Ate,0,1,0,27,800.0,640.0,130.0
430,Local comercial,Chorrillos,0,3,0,140,12500.0,4176.0,
431,Tienda en Centro Comercial,Pachacámac,0,847,0,31,2100.0,715.0,
432,Local comercial,Pachacámac,0,3,0,328,26293.0,5587.0,
433,Local comercial,Pachacámac,0,0,0,70,3600.0,1718.0,243.0
434,Local comercial,Chorrillos,0,0,0,10,1605.0,,
435,Local comercial,Jesús María,0,1,0,19,1000.0,450.0,
436,Tienda/Salón,Pachacámac,0,0,0,1245,150000.0,,
437,Local comercial,Pachacámac,0,0,0,30,1000.0,600.0,135.0
438,Almacén,El Agustino,0,0,0,14000,150000.0,,10000.0
439,Local comercial,Pachacámac,0,3,0,160,12800.0,3300.0,860.0
440,Tienda/Salón,Pachacámac,0,0,0,23,4000.0,616.0,135.0
441,Tienda/Salón,Carmen de La Legua,0,0,0,60,2500.0,,
442,Tienda en Centro Comercial,Pachacámac,0,0,0,17,5500.0,,73.0
443,Tienda/Salón,Ventanilla,0,1,0,46,2000.0,,223.0
444,Local comercial,San Luis,0,0,0,32,650.0,260.0,48.0
445,Local comercial,Ate,0,2,0,72,100.0,1380.0,312.0
446,Casa comercial,San Luis,0,0,0,124,4000.0,,2700.0
447,Local comercial,Pachacámac,0,0,0,33,1060.0,940.0,
448,Tienda/Salón,San Luis,0,0,0,25,1500.0,,
449,Local comercial,Jesús María,0,1,0,23,1300.0,450.0,135.0
450,Local comercial,Comas,2,0,0,45,5000.0,2200.0,245.0
451,Local comercial,Pachacámac,0,0,0,94,3000.0,900.0,337.0
452,Local comercial,Pachacámac,0,0,0,40,1100.0,350.0,
453,Local comercial,Ate,0,6,0,239,8500.0,7865.0,
454,Local comercial,Ate,0,22,0,800,45000.0,31000.0,14000.0
455,Tienda/Salón,Jesús María,0,1,0,0,1500.0,400.0,
456,Local comercial,Pachacámac,0,0,0,26,550.0,507.0,84.0
457,Tienda/Salón,Pachacámac,0,1,0,42,1300.0,370.0,90.0
458,Local comercial,Pachacámac,0,0,0,330,13000.0,5530.0,2045.0
459,Local comercial,San Miguel,0,1,0,27,1200.0,850.0,
460,Local comercial,Santa Anita,0,0,0,23,800.0,550.0,56.0
461,Local comercial,Pachacámac,0,0,0,96,2880.0,1652.0,238.0
462,Local comercial,Pachacámac,0,0,0,35,300.0,594.0,
463,Almacén,Ventanilla,0,0,0,1800,25000.0,,
464,Tienda/Salón,Villa El Salvador,0,0,0,42,2000.0,430.0,120.0
465,Tienda/Salón,Rímac,0,6,0,1200,244000.0,,
466,Tienda/Salón,Ate,0,1,0,50,1600.0,1330.0,360.0
467,Tienda en Centro Comercial,Jesús María,0,1,0,70,1500.0,1300.0,320.0
468,Local comercial,Ate,0,2,0,42,4200.0,,
469,Local comercial,Pachacámac,0,0,0,35,700.0,317.0,90.0
470,Almacén,San Miguel,0,0,0,1000,9800.0,,7500.0
471,Almacén,Lima,0,0,0,2800,30000.0,,1800.0
472,Local comercial,Pachacámac,0,0,0,641,20000.0,7235.0,2704.0
473,Tienda/Salón,Punta Negra,0,0,0,47,500.0,,170.0
474,Local comercial,Pachacámac,0,0,0,292,8000.0,7200.0,1700.0
475,Local comercial,Pachacámac,0,0,0,58,2800.0,700.0,50.0
476,Almacén,La Molina,0,0,0,600,9000.0,,
477,Local comercial,Ate,0,2,0,40,1900.0,1262.0,295.0
478,Almacén,Independencia,0,8,0,1000,18000.0,,1500.0
479,Almacén,Lima,0,0,0,420,3800.0,,460.0
480,Local comercial,Jesús María,0,1,0,30,1000.0,620.0,120.0
481,Local comercial,Lince,0,3,0,142,3500.0,1872.0,1575.0
482,Local comercial,Ate,0,1,0,25,1000.0,855.0,178.0
483,Tienda/Salón,San Isidro,0,0,0,180,9000.0,,1.0
484,Almacén,Ate,0,0,0,500,12000.0,,
485,Tienda en Centro Comercial,Ate,0,2,0,77,100.0,3600.0,1300.0
486,Local comercial,Ate,0,0,0,60,1800.0,1320.0,460.0
487,Local comercial,La Punta,0,1,0,32,1100.0,505.0,
488,Local comercial,Ate,0,1,0,36,1000.0,920.0,108.0
489,Local comercial,Chorrillos,0,14,0,755,112500.0,25451.0,4069.0
490,Tienda/Salón,San Miguel,0,0,0,358,12000.0,,
491,Tienda/Salón,Ventanilla,0,1,0,90,2500.0,,
492,Tienda en Centro Comercial,Villa El Salvador,0,0,0,54,4500.0,1331.0,264.0
493,Local comercial,Ate,0,1,0,21,1000.0,594.0,115.0
494,Local comercial,Pachacámac,0,0,0,76,2000.0,718.0,
495,Local comercial,Pachacámac,0,0,0,138,3750.0,2407.0,560.0
496,Casa comercial,Comas,0,1,0,200,18000.0,5500.0,1550.0
497,Tienda/Salón,Ventanilla,0,0,0,396,5500.0,,
498,Tienda en Centro Comercial,San Borja,0,0,0,45,2500.0,576.0,454.0
499,Local comercial,Ate,0,19,0,594,59500.0,13289.0,
500,Local comercial,Ate,0,2,0,54,2000.0,1400.0,
501,Local comercial,Mi Perú,0,0,0,24,450.0,166.0,
502,Local comercial,Pachacámac,0,1,0,30,850.0,490.0,
503,Local comercial,Ate,0,6,0,295,18000.0,6000.0,1200.0
504,Local comercial,Pachacámac,1,0,0,325,10000.0,,10828.0
505,Local comercial,Jesús María,0,1,0,26,1000.0,333.0,112.0
506,Local comercial,Lince,0,1,0,28,1000.0,582.0,105.0
507,Local comercial,Pachacámac,0,0,0,423,11000.0,8082.0,
508,Local comercial,Pachacámac,0,0,0,39,500.0,740.0,124.0
509,Almacén,Puente Piedra,0,0,0,344,5000.0,,
510,Local comercial,Callao,0,0,0,25,400.0,550.0,127.0
511,Local comercial,Ate,0,1,0,51,1300.0,950.0,406.0
512,Local comercial,Rímac,0,0,0,110,11000.0,1480.0,490.0
513,Local comercial,Pachacámac,0,0,0,35,1500.0,540.0,22.0
514,Local comercial,Pachacámac,0,3,0,540,17820.0,15315.0,2850.0
515,Tienda/Salón,Ate,0,4,0,202,14000.0,4000.0,
516,Local comercial,Pachacámac,0,1,0,367,23871.0,11377.0,1229.0
517,Local comercial,Pachacámac,0,1,0,391,35164.0,13830.0,1243.0
518,Local comercial,Ate,0,16,0,505,25000.0,18400.0,7200.0
519,Tienda/Salón,Lince,0,0,0,90,4000.0,950.0,250.0
520,Local comercial,Lince,0,1,0,48,1300.0,115.0,154.0
521,Local comercial,Ate,0,1,0,40,2600.0,8265.0,155.0
522,Tienda/Salón,Ate,0,2,0,70,2400.0,2500.0,
523,Local comercial,Ventanilla,0,0,0,28,1000.0,490.0,
524,Local comercial,Ate,0,8,0,345,24000.0,9566.0,9185.0
525,Local comercial,Pachacámac,0,0,0,484,9000.0,7180.0,1733.0
526,Local comercial,Pachacámac,0,0,0,60,900.0,850.0,140.0
527,Local comercial,Lince,0,0,0,67,1600.0,,186.0
528,Local comercial,Pachacámac,0,1,0,28,750.0,400.0,
529,Local comercial,Comas,0,0,0,85,2000.0,605.0,180.0
530,Local comercial,Ate,0,2,0,122,8500.0,2436.0,
531,Tienda/Salón,San Miguel,0,0,0,90,2800.0,90.0,511.0
532,Local comercial,La Punta,0,0,0,21,900.0,602.0,
533,Local comercial,Pachacámac,0,0,0,1582,110670.0,23794.0,6802.0
534,Local comercial,Ate,0,1,0,36,1900.0,860.0,
535,Local comercial,Pachacámac,0,0,0,33,450.0,370.0,84.0
536,Local comercial,Pachacámac,0,0,0,6,3276.0,,
537,Local comercial,Pachacámac,0,0,0,30,500.0,432.0,136.0
538,Tienda/Salón,Lince,0,0,0,52,3500.0,,
539,Almacén,Chaclacayo,0,1,0,350,7000.0,350.0,300.0
540,Local comercial,Chorrillos,0,0,0,5,299.0,,
541,Local comercial,Comas,0,1,0,33,2500.0,1300.0,
542,Tienda en Centro Comercial,Ate,0,1,0,21,1200.0,510.0,132.0
543,Tienda/Salón,Comas,0,0,0,200,35000.0,,
544,Local comercial,Pachacámac,0,2,0,459,43668.0,7585.0,2238.0
545,Local comercial,San Borja,0,1,0,135,2500.0,1400.0,600.0
546,Casa comercial,Breña,0,1,0,262,10000.0,,467.0
547,Local comercial,Breña,0,0,0,32,500.0,610.0,467.0
548,Local comercial,Callao,0,1,0,35,800.0,450.0,
549,Almacén,Lince,0,0,0,2300,15000.0,,2000.0
550,Tienda/Salón,La Perla,0,2,0,110,9000.0,4500.0,950.0
551,Local comercial,Ate,0,2,0,40,1000.0,1100.0,266.0
552,Local comercial,Carabayllo,0,1,0,30,750.0,485.0,143.0
553,Local comercial,Pachacámac,0,0,0,25,500.0,279.0,
554,Tienda/Salón,Ate,0,1,0,100,7000.0,,6382.0
555,Local comercial,Ate,0,1,0,75,3000.0,1280.0,
556,Local comercial,La Punta,0,1,0,34,800.0,531.0,100.0
557,Local comercial,Ate,0,1,0,36,1150.0,720.0,
558,Almacén,Santa Rosa,0,0,0,203,2000.0,,172.0
559,Tienda/Salón,Ate,0,2,0,71,3800.0,2500.0,450.0
560,Local comercial,Ate,0,1,0,135,5500.0,1200.0,
561,Local comercial,Pachacámac,0,0,0,63,800.0,1100.0,154.0
562,Local comercial,La Punta,0,9,0,320,15000.0,8509.0,157.0
563,Tienda/Salón,Ate,0,1,0,90,5000.0,1100.0,1200.0
564,Local comercial,Ate,0,4,0,84,950.0,640.0,110.0
565,Local comercial,Ate,0,1,0,34,800.0,594.0,
566,Almacén,La Punta,0,0,0,500,17700.0,,212.0
567,Local comercial,Jesús María,0,1,0,46,2200.0,662.0,264.0
568,Almacén,Chaclacayo,0,0,0,180,3900.0,,
569,Local comercial,La Molina,0,1,0,24,400.0,650.0,70.0
570,Local comercial,Carmen de La Legua,0,0,0,25,1000.0,630.0,
571,Local comercial,Ate,0,1,0,41,1300.0,1295.0,320.0
572,Tienda/Salón,Ate,0,1,0,40,2000.0,1490.0,280.0
573,Tienda/Salón,Ate,0,3,0,454,25000.0,10936.0,2978.0
574,Local comercial,Pachacámac,0,0,0,38,900.0,608.0,116.0
575,Local comercial,Ate,0,1,0,21,1000.0,730.0,
576,Local comercial,Pachacámac,0,0,0,90,2100.0,2000.0,172.0
577,Local comercial,Callao,0,1,0,28,500.0,390.0,
578,Local comercial,Lurigancho,0,1,0,27,1700.0,817.0,390.0
579,Local comercial,San Borja,0,0,0,40,500.0,451.0,
580,Tienda/Salón,Pachacámac,0,0,0,69,1100.0,728.0,414.0
581,Tienda en Centro Comercial,Ate,0,0,0,285,16000.0,4072.0,2123.0
582,Local comercial,Chorrillos,0,1,0,100,11000.0,3000.0,
583,Local comercial,San Luis,0,1,0,36,1000.0,520.0,560.0
584,Almacén,La Punta,0,0,0,960,20000.0,,2800.0
585,Local comercial,Ate,0,1,0,60,2500.0,1172.0,274.0
586,Local comercial,Pachacámac,0,2,0,190,100.0,3876.0,
587,Local comercial,Chaclacayo,0,0,0,27,350.0,363.0,34.0
588,Tienda en Centro Comercial,San Martín de Porres,0,1,0,29,1410.0,630.0,35.0
589,Local comercial,San Luis,0,1,0,24,800.0,381.0,58.0
590,Local comercial,Pachacámac,0,0,0,35,500.0,790.0,97.0
591,Tienda/Salón,Ate,0,1,0,55,4350.0,1730.0,770.0
592,Local comercial,Ate,0,4,0,170,5000.0,3918.0,1080.0
593,Local comercial,Chorrillos,0,34,0,1482,200070.0,55575.0,
594,Casa comercial,Santa Anita,0,0,0,271,8000.0,,724.0
595,Tienda/Salón,Ate,0,1,0,80,4200.0,,1500.0
596,Local comercial,Lurigancho,0,0,0,106,2500.0,927.0,319.0
597,Local comercial,Pachacámac,0,0,0,106,5000.0,2000.0,1156.0
598,Local comercial,La Punta,0,1,0,33,1100.0,650.0,
599,Local comercial,Pachacámac,0,0,0,128,4500.0,1600.0,562.0
600,Casa comercial,Chorrillos,4,0,0,161,8500.0,,523.0
601,Local comercial,Pachacámac,0,0,0,80,2500.0,1150.0,350.0
602,Tienda/Salón,San Miguel,0,0,0,1817,16000.0,,4200.0
603,Local comercial,Ate,0,19,0,594,59500.0,12903.0,
604,Local comercial,Pachacámac,0,0,0,547,45000.0,13289.0,2846.0
605,Tienda/Salón,Chaclacayo,0,0,0,53,4000.0,,
606,Local comercial,Pachacámac,0,0,0,354,25000.0,7150.0,2485.0
607,Local comercial,Ate,0,1,0,35,1600.0,490.0,160.0
608,Local comercial,Ate,0,1,0,33,1800.0,1600.0,
609,Almacén,San Miguel,0,0,0,1000,9800.0,,63.0
610,Local comercial,Ate,0,1,0,27,800.0,759.0,124.0
611,Local comercial,San Miguel,0,0,0,38,1100.0,510.0,
612,Local comercial,Ate,0,0,0,135,5900.0,1750.0,1300.0
613,Local comercial,San Miguel,0,1,0,34,700.0,520.0,70.0
614,Local comercial,Jesús María,0,0,0,15,850.0,,
615,Tienda/Salón,San Miguel,0,0,0,38,1000.0,220.0,223.0
616,Tienda/Salón,Ate,0,1,0,88,7600.0,2594.0,1405.0
617,Local comercial,San Luis,0,1,0,32,500.0,700.0,55.0
618,Local comercial,Pachacámac,0,0,0,70,3800.0,1800.0,87.0
619,Local comercial,San Luis,0,1,0,20,600.0,396.0,
620,Tienda/Salón,Rímac,0,0,0,40,5000.0,2200.0,
621,Local comercial,Ate,0,0,0,20,600.0,380.0,150.0
622,Local comercial,Pachacámac,0,0,0,525,26268.0,14552.0,
623,Casa comercial,Chorrillos,0,0,0,270,7000.0,,800.0
624,Local comercial,Ate,0,3,0,175,12000.0,3250.0,3250.0
625,Local comercial,Ate,0,1,0,22,700.0,666.0,106.0
626,Local comercial,San Borja,0,5,0,600,72000.0,18000.0,5400.0
627,Local comercial,Pachacámac,0,0,0,145,4000.0,3830.0,801.0
628,Local comercial,Ate,0,1,0,24,900.0,321.0,96.0
629,Almacén,La Perla,0,8,0,2035,44000.0,13142.0,1116.0
630,Tienda/Salón,Santa Rosa,0,0,0,120,1000.0,,244.0
631,Tienda en Centro Comercial,Pachacámac,0,0,0,32,7500.0,,138.0
632,Local comercial,Ate,0,1,0,25,900.0,620.0,
633,Local comercial,Pachacámac,0,0,0,285,25000.0,8571.0,1598.0
