,Tipo,Distrito,Cuartos,Vacantes,Suites,Area,Valor,Mantenimiento,Impuesto
12605,Departamento,San Borja,3,1,1,171,7000.0,1317.0,364.0
12606,Departamento,Ate,4,3,3,550,24000.0,8000.0,2000.0
12607,Departamento,Jesús María,3,2,3,192,7500.0,960.0,2700.0
12608,Departamento,Ate,4,0,4,206,6500.0,3000.0,
12609,Departamento,Jesús María,2,2,1,85,1400.0,940.0,
12610,Departamento,Mi Perú,1,1,0,50,1100.0,500.0,
12611,Departamento,Villa El Salvador,2,0,0,93,4000.0,550.0,1500.0
12612,Departamento,Jesús María,4,3,4,380,7500.0,1000.0,900.0
12613,Departamento,Comas,3,3,3,188,14000.0,3800.0,900.0
12614,Departamento,Rímac,2,0,0,86,4300.0,250.0,
12615,Casa,Lince,2,1,1,70,1400.0,,130.0
12616,Departamento,Jesús María,3,2,3,195,3950.0,1000.0,450.0
12617,Departamento,Pucusana,4,0,0,160,3000.0,200.0,85.0
12618,Departamento,Rímac,3,1,1,100,4500.0,1380.0,380.0
12619,Departamento,Callao,2,1,1,92,1400.0,921.0,
12620,Departamento,Villa El Salvador,4,1,1,240,8800.0,1700.0,
12621,Departamento,Villa El Salvador,3,1,0,100,3650.0,1000.0,134.0
12622,Departamento,Ate,4,3,4,288,10000.0,3800.0,
12623,Departamento,Callao,2,0,1,77,1300.0,650.0,76.0
12624,Departamento,Rímac,2,1,0,70,4200.0,1100.0,200.0
12625,Habitación,Punta Hermosa,1,0,0,30,1200.0,380.0,
12626,Departamento,Pachacámac,1,0,0,40,1100.0,707.0,70.0
12627,Casa,Jesús María,4,3,2,510,10000.0,1100.0,760.0
12628,Departamento,San Borja,1,0,0,30,2900.0,,
12629,Departamento,San Borja,1,1,0,55,4000.0,1200.0,
12630,Departamento,Chorrillos,2,1,0,74,700.0,250.0,13.0
12631,Departamento,San Borja,3,0,1,131,5000.0,1400.0,321.0
12632,Departamento,Rímac,3,2,1,100,3950.0,2195.0,254.0
12633,Casa,Ate,6,4,3,430,7500.0,150.0,
12634,Departamento,San Borja,1,0,0,42,1600.0,590.0,
12635,Departamento,Lince,2,1,0,48,1700.0,350.0,
12636,Flat,Rímac,1,1,1,40,6000.0,,
12637,Loft,Ate,1,1,1,100,6000.0,1500.0,200.0
12638,Departamento,San Miguel,3,1,0,80,2600.0,800.0,
12639,Habitación,Chorrillos,0,0,0,23,1000.0,390.0,30.0
12640,Departamento,Lince,2,1,1,80,2200.0,1300.0,1080.0
12641,Departamento,Lurín,1,0,0,47,1900.0,380.0,
12642,Departamento,Villa El Salvador,2,1,1,68,1200.0,332.0,27.0
12643,Departamento,Lince,2,1,2,64,1700.0,1400.0,77.0
12644,Departamento,Rímac,3,2,1,330,14000.0,6600.0,1533.0
12645,Departamento,Comas,3,2,1,200,15000.0,1900.0,5600.0
12646,Departamento,San Luis,3,0,0,95,2200.0,400.0,93.0
12647,Departamento,Santa Anita,3,2,1,108,1900.0,830.0,
12648,Departamento,Lince,3,1,1,72,2200.0,600.0,70.0
12649,Departamento,Lurigancho,3,1,1,115,4800.0,1600.0,360.0
12650,Departamento,San Borja,1,0,1,52,1500.0,530.0,24.0
12651,Departamento,Lurín,1,0,0,29,1100.0,320.0,25.0
12652,Departamento,La Perla,1,1,0,52,2800.0,775.0,106.0
12653,Departamento,Villa El Salvador,3,1,0,100,3500.0,785.0,
12654,Departamento,Punta Negra,1,0,0,55,900.0,450.0,
12655,Departamento,Ate,2,1,1,70,2500.0,1130.0,1500.0
12656,Departamento,Ate,4,4,4,261,9000.0,2480.0,
12657,Departamento,Jesús María,2,1,1,67,2100.0,760.0,100.0
12658,Edificio completo,Pachacámac,0,0,0,159,15000.0,,86.0
12659,Departamento,Santa Rosa,2,1,0,67,700.0,551.0,35.0
12660,Casa en condominio,Lince,2,0,2,100,2200.0,420.0,
12661,Departamento,Chorrillos,2,0,0,70,2100.0,550.0,97.0
12662,Departamento,Rímac,3,1,0,120,4700.0,1000.0,346.0
12663,Departamento,Chorrillos,2,1,1,72,3300.0,702.0,164.0
12664,Departamento,Chorrillos,1,0,1,90,3500.0,1000.0,380.0
12665,Departamento,Comas,3,1,0,95,3900.0,1500.0,230.0
12666,Habitación,San Borja,0,0,0,35,2500.0,472.0,25.0
12667,Departamento,Ate,3,2,1,95,3000.0,925.0,220.0
12668,Departamento,Villa El Salvador,1,0,0,50,1600.0,580.0,
12669,Departamento,Callao,2,1,1,53,1300.0,580.0,
12670,Casa en condominio,Ate,4,4,2,600,30000.0,1100.0,1300.0
12671,Departamento,San Juan de Miraflores,3,1,1,73,1300.0,784.0,84.0
12672,Departamento,San Miguel,2,0,0,61,1700.0,690.0,89.0
12673,Departamento,Ate,2,2,1,78,4200.0,3110.0,471.0
12674,Flat,Chorrillos,1,1,0,50,2400.0,1100.0,30.0
12675,Departamento,Lince,2,1,1,70,1100.0,460.0,
12676,Departamento,Callao,1,1,0,56,1200.0,647.0,
12677,Departamento,Ventanilla,2,0,0,45,1500.0,178.0,12.0
12678,Departamento,Ate,4,0,4,206,7000.0,,
12679,Departamento,Comas,3,2,1,300,8900.0,1750.0,550.0
12680,Departamento,Ate,2,1,1,108,3300.0,550.0,
12681,Departamento,San Borja,4,0,1,190,4000.0,2750.0,
12682,Casa en condominio,Callao,3,3,3,128,3800.0,460.0,1500.0
12683,Departamento,Pueblo Libre,2,3,2,120,10000.0,3000.0,1120.0
12684,Departamento,Comas,2,1,1,90,9000.0,2500.0,
12685,Departamento,San Borja,1,0,0,42,4000.0,2060.0,30.0
12686,Casa en condominio,Jesús María,4,2,2,260,5800.0,1000.0,
12687,Departamento,San Borja,3,0,1,200,7500.0,1300.0,240.0
12688,Departamento,Jesús María,3,1,1,115,1500.0,780.0,270.0
12689,Departamento,San Luis,2,1,1,56,1300.0,360.0,60.0
12690,Departamento,Comas,2,1,1,97,8000.0,4700.0,4725.0
12691,Departamento,Lurigancho,3,1,1,105,4000.0,1640.0,268.0
12692,Departamento,Ate,3,2,1,150,12000.0,2600.0,7000.0
12693,Departamento,Miraflores,5,4,4,210,11000.0,1800.0,
12694,Departamento,San Borja,2,2,1,110,5000.0,950.0,150.0
12695,Departamento,Pachacámac,1,0,0,40,1050.0,340.0,
12696,Departamento,Los Olivos,1,0,0,54,760.0,80.0,
12697,Departamento,Villa El Salvador,2,1,1,211,4500.0,2165.0,
12698,Departamento,Breña,3,0,0,90,2700.0,1600.0,172.0
12699,Departamento,Comas,4,1,1,120,6000.0,1300.0,
12700,Departamento,San Borja,2,1,1,162,4490.0,1400.0,400.0
12701,Departamento,Jesús María,1,1,0,40,1800.0,350.0,112.0
12702,Departamento,San Borja,3,1,1,190,8500.0,1234.0,324.0
12703,Edificio completo,San Luis,0,0,0,390,12000.0,,1500.0
12704,Habitación,Lurín,0,0,0,24,1300.0,,
12705,Departamento,San Bartolo,2,0,0,50,2800.0,630.0,
12706,Departamento,Lince,2,1,0,60,590.0,413.0,
12707,Departamento,Pueblo Libre,2,0,0,68,2800.0,919.0,
12708,Departamento,Lima,2,0,0,70,930.0,120.0,30.0
12709,Departamento,Villa El Salvador,1,0,0,40,1700.0,540.0,30.0
12710,Departamento,Ate,2,1,0,100,1000.0,300.0,13.0
12711,Departamento,Lince,3,2,1,83,2000.0,992.0,965.0
12712,Departamento,San Borja,4,1,1,260,5800.0,2200.0,430.0
12713,Departamento,Ate,4,2,2,140,4500.0,1780.0,6900.0
12714,Departamento,Callao,2,1,0,55,1000.0,330.0,37.0
12715,Departamento,Rímac,3,1,0,82,3800.0,1281.0,180.0
12716,Departamento,Lurigancho,2,1,0,98,3100.0,800.0,195.0
12717,Departamento,Pueblo Libre,3,2,1,117,4900.0,1100.0,587.0
12718,Departamento,Ate,4,2,2,140,5300.0,1410.0,890.0
12719,Departamento,Ate,1,1,1,60,6500.0,,
12720,Departamento,Lince,3,1,1,98,2300.0,810.0,130.0
12721,Departamento,Callao,3,1,1,90,1800.0,680.0,
12722,Habitación,Pachacámac,1,0,0,29,1200.0,325.0,
12723,Departamento,Ventanilla,2,1,0,60,1200.0,550.0,76.0
12724,Departamento,San Miguel,1,0,0,45,1300.0,400.0,
12725,Departamento,Pueblo Libre,2,1,1,93,2700.0,1624.0,285.0
12726,Departamento,Comas,2,1,0,57,1500.0,554.0,13.0
12727,Casa,Lince,2,4,0,60,1600.0,,
12728,Departamento,Jesús María,2,1,2,106,1600.0,545.0,
12729,Departamento,Mi Perú,2,0,0,50,1150.0,454.0,
12730,Departamento,Ate,3,2,1,126,4500.0,1850.0,3795.0
12731,Departamento,Comas,2,1,2,85,10000.0,3900.0,300.0
12732,Casa,Jesús María,3,20,1,100,8000.0,,
12733,Departamento,San Miguel,1,0,0,45,1000.0,440.0,
12734,Departamento,La Punta,3,2,0,80,1797.0,651.0,70.0
12735,Departamento,Santa Rosa,2,1,0,52,1200.0,379.0,7.0
12736,Departamento,Ate,3,2,1,160,3800.0,1430.0,4213.0
12737,Departamento,Ate,2,1,1,66,2400.0,1126.0,170.0
12738,Departamento,Rímac,3,2,1,160,12000.0,2790.0,640.0
12739,Departamento,Callao,3,2,1,132,2700.0,1140.0,208.0
12740,Departamento,Santa Rosa,3,0,0,95,900.0,250.0,15.0
12741,Departamento,Rímac,4,2,4,210,16000.0,4200.0,1764.0
12742,Departamento,Ate,2,1,1,104,3800.0,6552570.0,655.0
12743,Departamento,Comas,3,2,3,300,28000.0,3308.0,
12744,Casa en condominio,Ate,5,6,5,1200,32000.0,2134.0,17480.0
12745,Departamento,San Borja,3,1,0,100,4000.0,1175.0,136.0
12746,Casa de villa,Comas,1,0,0,34,600.0,,
12747,Departamento,Rímac,1,1,0,50,3200.0,1850.0,215.0
12748,Departamento,Jesús María,3,2,1,194,2400.0,2200.0,339.0
12749,Departamento,Rímac,3,1,1,110,4900.0,980.0,370.0
12750,Departamento,San Borja,2,1,0,60,1150.0,530.0,36.0
12751,Departamento,Ate,4,2,1,139,5000.0,2724.0,510.0
12752,Departamento,Callao,2,2,1,80,1350.0,760.0,108.0
12753,Casa en condominio,Villa El Salvador,3,3,1,115,2250.0,880.0,120.0
12754,Departamento,San Miguel,4,2,1,188,2000.0,2000.0,3090.0
12755,Departamento,Ate,2,1,1,80,3000.0,1067.0,469.0
12756,Departamento,Comas,1,1,1,80,5500.0,1200.0,260.0
12757,Departamento,Comas,3,1,1,130,7500.0,1797.0,413.0
12758,Departamento,Los Olivos,3,1,0,120,1200.0,200.0,55.0
12759,Casa,Pucusana,6,30,2,1200,28000.0,,1581.0
12760,Departamento,Ate,3,2,1,110,3000.0,1400.0,2710.0
12761,Departamento,Rímac,2,1,1,100,3400.0,1400.0,430.0
12762,Departamento,Punta Negra,3,0,0,60,1300.0,400.0,114.0
12763,Departamento,Ate,2,1,2,93,2300.0,1300.0,281.0
12764,Departamento,Jesús María,2,1,1,80,1750.0,800.0,139.0
12765,Departamento,Comas,2,1,0,70,4000.0,614.0,150.0
12766,Casa,Jesús María,4,2,3,600,15000.0,,6072.0
12767,Departamento,Pachacámac,2,0,0,79,1900.0,500.0,35.0
12768,Departamento,Comas,2,1,0,75,4000.0,850.0,222.0
12769,Departamento,Santa Anita,2,1,0,74,1100.0,550.0,700.0
12770,Departamento,San Miguel,2,1,0,65,1900.0,750.0,70.0
12771,Departamento,Pueblo Libre,4,4,4,300,15000.0,4150.0,
12772,Departamento,Chorrillos,3,2,1,113,4600.0,1165.0,
12773,Departamento,San Bartolo,1,0,0,50,2500.0,600.0,
12774,Departamento,La Punta,2,1,0,60,900.0,280.0,10.0
12775,Departamento,El Agustino,1,0,0,58,900.0,,
12776,Departamento,Jesús María,3,2,0,220,3400.0,,
12777,Departamento,Ate,2,1,2,93,2700.0,1313.0,
12778,Departamento,Lince,2,1,1,53,1100.0,370.0,
12779,Departamento,Jesús María,2,1,1,70,2000.0,500.0,
12780,Casa,Ancón,2,0,0,75,850.0,,
12781,Departamento,Chaclacayo,3,0,0,95,1200.0,550.0,
12782,Departamento,Ate,2,1,1,85,2300.0,1103.0,167.0
12783,Departamento,Ate,3,2,1,141,4000.0,1590.0,
12784,Departamento,Ate,2,1,1,98,2900.0,1100.0,190.0
12785,Departamento,Breña,3,1,1,95,3800.0,800.0,220.0
12786,Departamento,Ate,4,3,4,282,10000.0,3826.0,700.0
12787,Departamento,San Miguel,3,2,1,150,2800.0,1400.0,222.0
12788,Departamento,Rímac,3,1,0,88,3500.0,1235.0,204.0
12789,Departamento,San Borja,3,1,1,180,8500.0,1296.0,305.0
12790,Cochera,Pachacámac,0,0,0,15,400.0,345.0,
12791,Casa,Lince,2,5,0,75,1050.0,,
12792,Departamento,San Borja,3,2,1,114,5000.0,1400.0,375.0
12793,Edificio completo,Ate,0,15,0,671,738197.0,18117.0,3208.0
12794,Departamento,Comas,2,0,0,80,3800.0,1200.0,100.0
12795,Departamento,Rímac,2,1,0,75,3600.0,1100.0,255.0
12796,Departamento,San Luis,2,1,0,50,1400.0,450.0,150.0
12797,Habitación,San Borja,1,0,0,20,2200.0,,
12798,Departamento,Ate,4,3,4,300,4500.0,1980.0,593.0
12799,Departamento,Pachacámac,1,0,0,34,1000.0,454.0,25.0
12800,Departamento,San Luis,2,0,0,72,1900.0,305.0,51.0
12801,Departamento,El Agustino,2,0,0,42,800.0,238.0,
12802,Departamento,San Borja,4,1,1,172,11880.0,1358.0,351.0
12803,Departamento,Mi Perú,2,1,0,60,1000.0,150.0,
12804,Departamento,Comas,3,1,2,210,19900.0,2805.0,
12805,Departamento,Jesús María,3,2,1,120,2200.0,1003.0,
12806,Casa,La Punta,5,5,2,420,4500.0,,
12807,Departamento,San Borja,1,0,0,42,2100.0,500.0,67.0
12808,Departamento,Santa Rosa,2,0,0,54,900.0,250.0,
12809,Departamento,Santa Anita,2,1,0,74,1000.0,564.0,13.0
12810,Departamento,San Miguel,2,0,0,73,1200.0,700.0,30.0
12811,Departamento,San Borja,3,1,2,180,5600.0,1400.0,700.0
12812,Departamento,Santa María del Mar,2,1,0,60,1100.0,495.0,13.0
12813,Departamento,San Luis,2,0,1,64,1700.0,814.0,
12814,Departamento,Ate,2,1,1,69,2500.0,951.0,171.0
12815,Departamento,Callao,3,2,2,132,2500.0,984.0,2233.0
12816,Departamento,San Borja,3,1,1,139,7000.0,2900.0,320.0
12817,Departamento,San Borja,2,0,0,90,3000.0,800.0,159.0
12818,Departamento,San Miguel,3,1,0,90,2300.0,747.0,
12819,Flat,Comas,2,1,1,80,4990.0,2800.0,555.0
12820,Departamento,Ate,2,1,1,70,1550.0,759.0,120.0
12821,Departamento,Punta Negra,3,0,0,70,1200.0,350.0,34.0
12822,Departamento,Ventanilla,3,1,0,66,1500.0,680.0,53.0
12823,Edificio completo,Comas,0,1,0,461,32000.0,,4213.0
12824,Departamento,San Borja,2,0,1,70,2000.0,600.0,60.0
12825,Departamento,San Borja,2,0,1,76,4000.0,600.0,
12826,Departamento,Comas,1,0,1,50,2400.0,500.0,1200.0
12827,Departamento,Santa Rosa,2,0,0,66,990.0,440.0,35.0
12828,Departamento,San Miguel,2,0,0,68,1700.0,604.0,84.0
12829,Departamento,Lurín,2,0,0,75,3200.0,435.0,85.0
12830,Edificio completo,Punta Negra,0,14,0,4700,140000.0,,6000.0
12831,Departamento,San Borja,2,0,0,74,1400.0,1134.0,135.0
12832,Departamento,San Borja,3,1,1,140,5000.0,1300.0,
12833,Departamento,Ate,2,2,0,98,2800.0,800.0,260.0
12834,Departamento,Comas,3,1,0,110,5300.0,1200.0,300.0
12835,Departamento,Ventanilla,1,1,0,30,1100.0,620.0,
12836,Departamento,San Borja,3,1,1,150,4000.0,1500.0,315.0
12837,Departamento,Pueblo Libre,2,1,0,55,650.0,100.0,
12838,Departamento,Comas,3,1,1,120,4000.0,1600.0,370.0
12839,Casa,Lince,2,0,0,70,560.0,240.0,
12840,Departamento,Punta Hermosa,2,1,1,79,1700.0,1105.0,190.0
12841,Departamento,San Miguel,1,0,0,40,1100.0,534.0,25.0
12842,Casa,Jesús María,4,3,1,298,8000.0,,3208.0
12843,Departamento,Ate,3,2,1,118,3400.0,1362.0,413.0
12844,Departamento,Villa El Salvador,2,1,1,89,2650.0,996.0,170.0
12845,Departamento,Jesús María,2,1,1,105,2300.0,6485.0,156.0
12846,Departamento,Ate,5,2,1,148,4200.0,2056.0,2075.0
12847,Departamento,San Borja,2,0,0,78,2600.0,610.0,124.0
12848,Habitación,San Borja,1,0,0,25,1950.0,310.0,25.0
12849,Casa en condominio,Ate,3,2,3,450,8500.0,850.0,5863.0
12850,Departamento,Ate,2,1,2,101,3100.0,1540.0,302.0
12851,Departamento,Comas,3,1,1,121,3900.0,1700.0,326.0
12852,Departamento,Ate,3,2,1,125,2600.0,1605.0,341.0
12853,Departamento,Chorrillos,2,1,1,93,2000.0,1300.0,170.0
12854,Departamento,Ate,3,2,3,155,5900.0,1850.0,340.0
12855,Departamento,San Bartolo,1,0,0,44,1300.0,560.0,69.0
12856,Departamento,San Borja,2,0,1,80,2900.0,980.0,190.0
12857,Departamento,La Punta,3,1,0,153,2200.0,1100.0,1953.0
12858,Casa,San Borja,2,1,0,80,850.0,520.0,12.0
12859,Casa,Magdalena del Mar,1,0,0,55,800.0,,
12860,Departamento,Chorrillos,2,1,1,80,3300.0,717.0,142.0
12861,Departamento,Ate,2,2,1,144,2200.0,1700.0,
12862,Departamento,Jesús María,2,1,1,66,1700.0,861.0,
12863,Departamento,Punta Hermosa,2,1,1,78,2600.0,1100.0,2600.0
12864,Departamento,Rímac,3,1,1,107,7000.0,1794.0,250.0
12865,Departamento,Rímac,1,0,0,50,1900.0,780.0,
12866,Departamento,Santa Anita,2,0,1,47,1400.0,400.0,13.0
12867,Departamento,Ate,3,2,1,120,2900.0,1500.0,310.0
12868,Departamento,San Borja,3,1,1,140,5000.0,1500.0,250.0
12869,Departamento,San Miguel,1,0,0,59,1250.0,500.0,
12870,Casa,El Agustino,2,0,0,70,1100.0,,
12871,Departamento,La Perla,2,1,1,95,4000.0,1000.0,280.0
12872,Departamento,San Luis,2,1,0,46,1300.0,500.0,13.0
12873,Departamento,Magdalena del Mar,5,3,2,185,4000.0,988.0,176.0
12874,Departamento,Ventanilla,2,0,1,85,1500.0,380.0,82.0
12875,Departamento,Rímac,4,3,2,202,12000.0,1700.0,450.0
12876,Departamento,Mi Perú,1,1,0,40,1100.0,320.0,13.0
12877,Departamento,San Borja,1,0,0,42,1800.0,460.0,78.0
12878,Departamento,Rímac,4,2,1,160,4500.0,1348.0,350.0
12879,Departamento,Callao,3,1,1,78,1800.0,680.0,125.0
12880,Departamento,Santa Anita,2,0,0,50,750.0,350.0,
12881,Departamento,Comas,3,2,2,300,20000.0,2020.0,850.0
12882,Departamento,Pachacámac,1,0,0,35,1100.0,340.0,20.0
12883,Departamento,Mi Perú,2,1,1,60,1200.0,125.0,
12884,Departamento,San Borja,3,1,1,160,3800.0,1560.0,300.0
12885,Departamento,San Luis,3,2,1,110,1350.0,1286.0,
12886,Departamento,Ventanilla,2,1,0,120,850.0,400.0,
12887,Departamento,Lurigancho,2,0,0,90,3950.0,530.0,70.0
12888,Departamento,San Borja,3,1,1,150,3500.0,1130.0,
12889,Casa en condominio,Callao,3,2,1,143,2600.0,725.0,171.0
12890,Departamento,Ate,3,2,1,150,4500.0,1300.0,440.0
12891,Habitación,Ventanilla,1,0,0,16,980.0,80.0,
12892,Departamento,La Perla,3,1,1,148,6000.0,900.0,2300.0
12893,Departamento,La Punta,2,1,1,64,1400.0,708.0,1011.0
12894,Departamento,Ate,3,1,1,86,3000.0,1100.0,120.0
12895,Departamento,Rímac,3,2,1,130,8000.0,1700.0,600.0
12896,Departamento,San Borja,1,0,0,40,2000.0,620.0,30.0
12897,Departamento,Comas,5,2,2,290,17000.0,1908.0,773.0
12898,Departamento,La Punta,3,1,1,85,1000.0,982.0,1100.0
12899,Departamento,Villa El Salvador,1,1,0,50,2200.0,682.0,22.0
12900,Departamento,Jesús María,4,2,2,118,2900.0,1000.0,200.0
12901,Departamento,Ate,3,2,1,120,5491.0,,
12902,Departamento,Pueblo Libre,2,0,0,70,2100.0,860.0,253.0
12903,Departamento,Ate,4,4,4,290,15000.0,5000.0,15000.0
12904,Departamento,San Luis,2,0,0,66,1500.0,650.0,20.0
12905,Departamento,Punta Hermosa,4,3,1,200,5450.0,2043.0,52.0
12906,Casa,San Luis,3,0,0,105,1700.0,,90.0
12907,Departamento,Jesús María,3,2,3,200,3950.0,1000.0,
12908,Departamento,San Miguel,2,1,0,56,1500.0,520.0,49.0
12909,Departamento,San Miguel,3,0,0,80,1800.0,760.0,119.0
12910,Departamento,Los Olivos,2,1,0,65,1300.0,917.0,
12911,Departamento,Rímac,2,1,0,82,4800.0,780.0,
12912,Flat,Comas,1,1,0,50,2500.0,2100.0,333.0
12913,Departamento,San Borja,1,0,0,30,1800.0,454.0,53.0
12914,Departamento,Ventanilla,2,1,0,60,1150.0,444.0,
12915,Departamento,San Borja,4,2,1,280,15000.0,2300.0,5166.0
12916,Flat,Jesús María,2,1,0,58,2500.0,884.0,
12917,Departamento,Comas,3,2,2,177,10000.0,2800.0,603.0
12918,Casa en condominio,Ate,5,4,2,600,12000.0,800.0,1000.0
12919,Departamento,Miraflores,2,1,0,58,1100.0,160.0,
12920,Departamento,Callao,2,1,1,68,1600.0,793.0,837.0
12921,Departamento,Lurín,2,0,0,45,1300.0,100.0,
12922,Flat,Comas,2,1,1,90,10000.0,4000.0,582.0
12923,Departamento,San Juan de Miraflores,3,1,1,93,1300.0,866.0,
12924,Departamento,Los Olivos,2,0,0,90,1750.0,225.0,
12925,Departamento,Mi Perú,1,0,0,35,500.0,,
12926,Casa de villa,Los Olivos,1,0,0,36,750.0,,
12927,Departamento,Ate,4,2,3,160,5500.0,2160.0,
12928,Departamento,Ate,4,0,1,120,3000.0,2267.0,307.0
12929,Departamento,Punta Hermosa,2,1,0,87,2600.0,832.0,128.0
12930,Departamento,Jesús María,5,4,4,700,9000.0,3000.0,2500.0
12931,Departamento,Comas,3,1,0,110,3500.0,1240.0,
12932,Edificio completo,San Miguel,0,0,0,500,9900.0,,150.0
12933,Departamento,Ate,1,1,0,30,1500.0,475.0,89.0
12934,Casa de villa,San Luis,2,0,0,65,1600.0,,
12935,Habitación,San Borja,1,0,0,30,1000.0,425.0,29.0
12936,Departamento,Punta Hermosa,3,1,0,150,4200.0,1070.0,42.0
12937,Departamento,Callao,2,1,0,60,1400.0,495.0,
12938,Departamento,San Borja,2,1,1,160,4100.0,1100.0,265.0
12939,Departamento,Rímac,2,0,0,65,2500.0,643.0,
12940,Departamento,Rímac,2,1,1,80,3500.0,850.0,253.0
12941,Casa de villa,El Agustino,3,1,0,90,1500.0,,
12942,Departamento,Lurín,2,1,0,70,2160.0,766.0,114.0
12943,Departamento,San Borja,4,1,1,270,11000.0,2000.0,300.0
12944,Casa en condominio,Ate,4,4,3,622,10000.0,1380.0,1486.0
12945,Casa en condominio,Ate,4,4,3,431,8500.0,2134.0,1471.0
12946,Departamento,Bellavista,2,0,0,70,600.0,202.0,
12947,Habitación,Pachacámac,1,0,0,22,900.0,350.0,24.0
12948,Departamento,La Perla,2,0,0,40,1800.0,310.0,30.0
12949,Casa en condominio,Ate,4,4,4,2070,22000.0,1000.0,32300.0
12950,Departamento,Chorrillos,1,1,0,70,2100.0,872.0,162.0
12951,Departamento,La Perla,2,1,0,60,2300.0,880.0,
12952,Departamento,Pueblo Libre,4,1,1,312,8000.0,3160.0,1184.0
12953,Departamento,Comas,2,0,0,80,3900.0,600.0,120.0
12954,Departamento,Comas,3,1,1,165,8400.0,1900.0,400.0
12955,Departamento,San Miguel,1,0,0,48,1200.0,310.0,47.0
12956,Casa,Comas,2,1,0,55,1000.0,17.0,
12957,Departamento,Villa El Salvador,3,1,2,360,15000.0,2300.0,
12958,Departamento,Ate,1,2,1,65,3500.0,1600.0,250.0
12959,Departamento,Comas,2,1,0,72,2100.0,601.0,39.0
12960,Habitación,San Borja,1,0,0,33,900.0,800.0,30.0
12961,Departamento,Callao,2,1,1,56,1400.0,560.0,73.0
12962,Departamento,San Borja,3,2,1,200,6000.0,1700.0,485.0
12963,Departamento,Ate,2,1,1,74,2000.0,1000.0,180.0
12964,Departamento,San Borja,3,0,0,136,3900.0,900.0,321.0
12965,Departamento,Jesús María,2,3,2,194,5000.0,1700.0,782.0
12966,Departamento,Ate,2,1,1,85,2400.0,1435.0,179.0
12967,Departamento,Villa El Salvador,1,0,0,44,1500.0,450.0,70.0
12968,Departamento,Carmen de La Legua,3,1,1,190,1850.0,1375.0,190.0
12969,Departamento,La Punta,2,0,0,45,600.0,350.0,
12970,Departamento,San Borja,1,1,0,44,800.0,435.0,14.0
12971,Departamento,Ate,3,2,1,100,2800.0,1485.0,2600.0
12972,Departamento,Ate,3,1,1,94,2100.0,1300.0,118.0
12973,Departamento,Jesús María,3,2,1,188,3000.0,1346.0,
12974,Departamento,Callao,2,1,1,65,1500.0,580.0,
12975,Departamento,San Borja,2,1,0,61,2700.0,1105.0,135.0
12976,Departamento,Jesús María,3,3,0,130,2800.0,890.0,280.0
12977,Casa,Santa María del Mar,5,2,1,278,3500.0,,3997.0
12978,Departamento,Rímac,2,1,1,80,3500.0,1260.0,450.0
12979,Casa en condominio,Jesús María,3,2,1,250,4000.0,1450.0,1600.0
12980,Casa,Cieneguilla,3,2,0,90,2000.0,,296.0
12981,Departamento,Santa Anita,2,0,0,50,900.0,,7.0
12982,Departamento,San Miguel,3,1,0,120,1400.0,699.0,150.0
12983,Departamento,Callao,2,1,1,80,1800.0,750.0,80.0
12984,Departamento,Jesús María,2,2,2,78,2200.0,530.0,210.0
12985,Departamento,Comas,2,0,0,85,4000.0,900.0,
12986,Departamento,Punta Hermosa,2,2,2,90,2800.0,1150.0,150.0
12987,Departamento,Rímac,4,2,2,386,17000.0,4000.0,
12988,Departamento,Jesús María,2,2,1,92,1700.0,730.0,200.0
12989,Casa en condominio,Jesús María,4,4,2,480,11000.0,1000.0,680.0
12990,Departamento,Villa El Salvador,2,0,0,93,4500.0,630.0,150.0
12991,Casa en condominio,Ate,4,9,4,680,16000.0,3118.0,2743.0
12992,Departamento,Jesús María,3,2,2,120,2400.0,1159.0,250.0
12993,Casa en condominio,Pucusana,5,2,2,500,15000.0,1630.0,1300.0
12994,Departamento,Jesús María,3,2,1,110,1500.0,947.0,240.0
12995,Habitación,Chorrillos,1,0,0,21,900.0,350.0,24.0
12996,Departamento,San Borja,3,0,1,101,3300.0,1250.0,1605.0
12997,Departamento,Jesús María,2,1,1,77,1200.0,1010.0,161.0
12998,Departamento,San Luis,2,1,0,65,850.0,700.0,
12999,Departamento,Mi Perú,3,0,0,78,1200.0,690.0,
13000,Departamento,Chorrillos,1,0,0,24,2000.0,481.0,25.0
13001,Flat,Lince,1,1,0,40,1200.0,1000.0,126.0
13002,Habitación,Mi Perú,1,0,0,30,900.0,590.0,20.0
13003,Departamento,San Miguel,1,1,0,52,1500.0,505.0,21.0
13004,Departamento,Los Olivos,3,1,1,100,1300.0,,
13005,Casa en condominio,Ate,5,10,4,1000,20000.0,5000.0,2000.0
13006,Departamento,Chorrillos,2,0,0,58,800.0,350.0,
13007,Departamento,San Borja,1,0,0,35,1700.0,440.0,58.0
13008,Departamento,Comas,3,1,1,115,6500.0,1700.0,230.0
13009,Departamento,Santa Rosa,1,0,0,45,800.0,460.0,
13010,Departamento,Breña,3,0,1,90,3000.0,780.0,107.0
13011,Departamento,Mi Perú,2,1,0,67,1300.0,540.0,25.0
13012,Departamento,Villa El Salvador,2,1,1,70,1200.0,555.0,
13013,Flat,Ate,1,1,0,54,2300.0,1735.0,290.0
13014,Habitación,San Borja,1,0,0,25,1000.0,545.0,30.0
